year,week,outbreak_starting_date,reporting_date,state,district,status,cases,deaths,note,disease,is_respiratory,location_corrected
2023,50,2023-12-14,2023-12-14,kerala,kannur,reported in same week,11,0,,hepatitis a,False,False
2023,50,2023-12-13,2023-12-14,kerala,thiruvananthapuram,reported in same week,7,0,,mumps,False,False
2023,50,2023-12-12,2023-12-12,kerala,kollam,reported in same week,36,0,,acute diarrheal disease,False,False
2023,50,2023-11-12,2023-12-12,kerala,thrissur,reported in same week,24,0,,chickenpox,False,False
2023,50,2023-07-12,2023-11-12,kerala,kottayam,reported in same week,9,0,,chickenpox,False,False
2023,50,2023-12-12,2023-12-14,madhya pradesh,harda,reported in same week,20,0,,mumps,False,False
2023,50,2023-11-12,2023-11-12,madhya pradesh,jhabua,reported in same week,15,1,,acute diarrheal disease,False,False
2023,50,2023-10-12,2023-11-12,madhya pradesh,hoshangabad,reported in same week,35,0,,acute diarrheal disease,False,False
2023,50,2023-12-15,2023-12-16,maharashtra,aurangabad,reported in same week,40,0,,acute diarrheal disease,False,False
2023,50,2023-11-29,,maharashtra,nashik,reported late,1,0,,zika virus,False,False
2023,50,2023-11-12,2023-11-12,maharashtra,palghar,reported in same week,7,1,,dengue,False,False
2023,50,2023-09-12,2023-12-12,maharashtra,gadchiroli,reported in same week,6,1,,malaria,False,False
2023,50,2023-08-12,2023-11-12,maharashtra,amravati,reported in same week,17,0,,malaria,False,False
2023,50,2023-12-17,2023-12-17,mizoram,mamit,reported in same week,14,0,,food poisoning,False,False
2023,50,2023-12-01,,odisha,dhenkanal,reported late,11,0,,typhoid,False,False
2023,50,2023-11-12,2023-12-16,odisha,sundargarh,reported in same week,3001,9,,cholera,False,False
2023,50,2023-11-12,2023-12-13,odisha,rayagada,reported in same week,18,0,,acute diarrheal disease,False,False
2023,50,2023-12-13,2023-12-13,rajasthan,baran,reported in same week,60,0,,mumps,False,False
2023,50,2023-12-15,2023-12-16,tamil nadu,namakkal,reported in same week,11,0,,chickenpox,False,False
2023,50,2023-12-13,2023-12-14,tamil nadu,tiruvannamalai,reported in same week,20,1,,cholera,False,False
2023,49,2023-11-09,,bihar,jehanabad,reported late,5,0,,measles,False,False
2023,49,2023-11-29,,chhattisgarh,narayanpur,reported late,3,3,,fever with altered sensandium,False,False
2023,49,2023-11-16,,jharkhand,dhanbad,reported late,56,0,,dengue,False,False
2023,49,2023-11-07,,kerala,palakkad,reported late,12,0,,mumps,False,False
2023,49,2023-11-24,,maharashtra,pune,reported late,7,0,,dengue,False,False
2023,49,2023-12-01,2023-12-04,mizoram,kolasib,reported in same week,5,0,,fever with rash,False,False
2023,49,2023-12-06,2023-12-06,odisha,balangir,reported in same week,35,0,,acute diarrheal disease,False,False
2023,49,2023-12-06,2023-12-06,odisha,khordha,reported in same week,35,0,,acute diarrheal disease,False,False
2023,49,2023-11-29,,puducherry,pondicherry,reported late,25,0,,animal bite - dog bite,False,False
2023,49,2023-11-29,2023-12-04,rajasthan,jhalawar,reported in same week,225,0,,acute diarrheal disease,False,False
2023,49,2023-12-03,2023-12-06,tamil nadu,tenkasi,reported in same week,7,0,,dengue,False,False
2023,49,2023-11-30,,tamil nadu,virudhunagar,reported late,8,0,,leptospirosis,False,False
2023,48,2023-11-27,2023-11-28,andhra pradesh,kurnool,reported in same week,97,0,,acute diarrheal disease,False,False
2023,48,2023-11-24,2023-11-28,assam,nagaon,reported in same week,34,0,,measles,False,False
2023,48,2023-11-09,,assam,darrang,reported late,9,0,,measles,False,False
2023,48,2023-10-25,,bihar,jehanabad,reported late,8,0,,measles,False,False
2023,48,2023-11-30,2023-12-01,jharkhand,deoghar,reported in same week,27,1,,malaria,False,False
2023,48,2023-11-29,2023-11-30,jharkhand,dumka,reported in same week,12,0,,chickenpox,False,False
2023,48,2023-11-18,,jharkhand,godda,reported late,4850,0,,malaria,False,False
2023,48,2023-12-04,2023-12-02,karnataka,chikkamagaluru,reported in same week,10,0,,animal bite - dog bite,False,False
2023,48,2023-11-29,2023-12-01,karnataka,raichur,reported in same week,92,0,,acute diarrheal disease,False,False
2023,48,2023-11-28,2023-11-28,karnataka,bagalkote,reported in same week,28,0,,acute diarrheal disease,False,False
2023,48,2023-11-27,2023-11-28,karnataka,davangere,reported in same week,24,0,,acute diarrheal disease,False,False
2023,48,2023-11-27,2023-11-27,karnataka,chikkamagaluru,reported in same week,11,0,,dengue,False,False
2023,48,2023-12-01,2023-12-01,kerala,malappuram,reported in same week,26,0,,acute diarrheal disease,False,False
2023,48,2023-12-01,2023-12-01,kerala,palakkad,reported in same week,75,0,,acute diarrheal disease,False,False
2023,48,2023-11-30,2023-12-01,kerala,kannur,reported in same week,15,0,,shigellosis,False,False
2023,48,2023-11-28,2023-11-30,kerala,kottayam,reported in same week,32,0,,chickenpox,False,False
2023,48,2023-11-29,2023-11-29,madhya pradesh,mandla,reported in same week,5,0,,dengue,False,False
2023,48,2023-11-28,2023-11-28,madhya pradesh,sehore,reported in same week,6,0,,dengue,False,False
2023,48,2023-11-11,,maharashtra,gadchiroli,reported late,4,1,,malaria,False,False
2023,48,2023-11-29,2023-11-29,odisha,bolangir,reported in same week,80,0,,acute diarrheal disease,False,False
2023,48,2023-11-23,2023-11-29,puducherry,karaikal,reported in same week,54,0,,acute diarrheal disease,False,False
2023,48,2023-11-16,,puducherry,karaikal,reported late,43,0,,dengue,False,False
2023,48,2023-12-02,2023-12-02,punjab,sangrur,reported in same week,66,0,,acute diarrheal disease,False,False
2023,48,2023-11-25,2023-11-27,tamil nadu,thanjavur,reported in same week,10,0,,mumps,False,False
2023,48,2023-11-20,,uttar pradesh,fatehpur,reported late,5,0,,measles,False,False
2023,48,2023-11-26,2023-11-28,west bengal,nadia,reported in same week,50,0,,acute diarrheal disease,False,False
2023,47,2023-11-25,2023-11-25,assam,tamulpur,reported in same week,1,1,,tetanus,False,False
2023,47,2023-11-24,2023-11-24,assam,karbi anglong,reported in same week,67,0,,chikungunya,False,False
2023,47,2023-11-23,2023-11-24,assam,barpeta,reported in same week,1,1,,human rabies,False,False
2023,47,2023-11-23,2023-11-24,assam,dhubri,reported in same week,128,0,,acute diarrheal disease,False,False
2023,47,2023-11-20,2023-11-20,assam,charaideo,reported in same week,32,0,,fever,False,False
2023,47,2023-11-10,,bihar,gaya,reported late,10,0,,chikungunya,False,False
2023,47,2023-11-22,2023-11-24,chhattisgarh,balod,reported in same week,31,0,,acute diarrheal disease,False,False
2023,47,2023-11-22,2023-11-22,chhattisgarh,baloda bazar,reported in same week,14,0,,acute diarrheal disease,False,False
2023,47,2023-11-21,2023-11-21,chhattisgarh,rajnandgaon,reported in same week,5,0,,mumps,False,False
2023,47,2023-11-25,2023-11-26,gujarat,vadodara,reported in same week,218,0,,hepatitis a,False,False
2023,47,2023-11-21,2023-11-21,gujarat,junagadh,reported in same week,19,0,,acute diarrheal disease,False,False
2023,47,2023-11-20,2023-11-20,jammu and kashmir,rajauri,reported in same week,59,0,,dengue,False,False
2023,47,2023-11-16,,jammu and kashmir,doda,reported late,362,0,,dengue,False,False
2023,47,2023-11-10,,jammu and kashmir,udhampur,reported late,45,0,,chikungunya,False,False
2023,47,2023-11-18,2023-11-21,jharkhand,latehar,reported in same week,25,0,,acute diarrheal disease,False,False
2023,47,2023-10-21,2023-11-21,jharkhand,west singhbhum,reported in same week,55,0,,dysentery,False,False
2023,47,2023-11-22,2023-11-23,karnataka,udupi,reported in same week,11,0,,mumps,False,False
2023,47,2023-11-21,2023-11-22,karnataka,bengaluru urban,reported in same week,1,1,,malaria,False,False
2023,47,2023-11-21,2023-11-21,karnataka,tumakuru,reported in same week,7,0,,measles,False,False
2023,47,2023-11-20,2023-11-20,karnataka,chikkamagaluru,reported in same week,18,0,,acute diarrheal disease,False,False
2023,47,2023-11-19,2023-11-20,karnataka,ramanagara,reported in same week,161,0,,acute diarrheal disease,False,False
2023,47,2023-11-25,2023-11-25,kerala,pathanamthitta,reported in same week,42,0,,acute diarrheal disease,False,False
2023,47,2023-11-23,2023-11-26,kerala,malappuram,reported in same week,10,0,,acute diarrheal disease,False,False
2023,47,2023-11-23,2023-11-24,kerala,kozhikode,reported in same week,67,0,,acute diarrheal disease,False,False
2023,47,2023-11-22,2023-11-25,kerala,thiruvananthapuram,reported in same week,5,0,,chickenpox,False,False
2023,47,2023-11-22,2023-11-22,kerala,kozhikode,reported in same week,21,0,,acute diarrheal disease,False,False
2023,47,2023-11-21,2023-11-21,kerala,alappuzha,reported in same week,39,0,,food poisoning,False,False
2023,47,2023-11-20,2023-11-23,kerala,idukki,reported in same week,10,0,,mumps,False,False
2023,47,2023-11-16,,kerala,ernakulam,reported late,33,0,,dengue,False,False
2023,47,2023-11-14,,kerala,thiruvananthapuram,reported late,1,0,,zika virus,False,False
2023,47,2023-11-24,2023-11-24,madhya pradesh,sehore,reported in same week,8,0,,leptospirosis,False,False
2023,47,2023-11-23,2023-11-24,madhya pradesh,ratlam,reported in same week,73,0,,acute diarrheal disease,False,False
2023,47,2023-11-14,,madhya pradesh,bhopal,reported late,5,0,,measles,False,False
2023,47,2023-11-10,,madhya pradesh,anuppur,reported late,1,1,,scrub typhus,False,False
2023,47,2023-11-08,,madhya pradesh,agar malwa,reported late,10,0,,dengue,False,False
2023,47,2023-11-24,2023-11-25,maharashtra,raigad,reported in same week,3,1,,malaria,False,False
2023,47,2023-11-21,2023-11-21,maharashtra,washim,reported in same week,16,0,,dengue and chikungunya,False,False
2023,47,2023-11-21,2023-11-21,maharashtra,washim,reported in same week,20,0,,dengue and chikungunya,False,False
2023,47,2023-10-16,,maharashtra,nashik,reported late,13,1,,dengue,False,False
2023,47,2023-11-24,2023-11-24,odisha,balangir,reported in same week,30,0,,food poisoning,False,False
2023,47,2023-11-21,2023-11-21,odisha,malkangiri,reported in same week,8,0,,scrub typhus,False,False
2023,47,2023-11-18,2023-11-20,odisha,kendrapara,reported in same week,11,0,,food poisoning,False,False
2023,47,2023-11-16,,tamil nadu,virudhunagar,reported late,5,0,,leptospirosis,False,False
2023,47,2023-11-14,,tamil nadu,ariyalur,reported late,9,0,,fever,False,False
2023,47,2023-11-14,,tamil nadu,virudhunagar,reported late,11,0,,dengue and leptospirosis,False,False
2023,47,2023-11-21,2023-11-21,telangana,hyderabad,reported in same week,13,0,,acute diarrheal disease,False,False
2023,47,2023-11-19,2023-11-24,uttar pradesh,banda,reported in same week,7,0,,measles,False,False
2023,47,2023-11-17,2023-11-21,uttar pradesh,lalitpur,reported in same week,10,0,,measles,False,False
2023,47,2023-11-15,,uttar pradesh,mirzapur,reported late,16,0,,scrub typhus,False,False
2023,47,2023-11-01,,uttar pradesh,lalitpur,reported late,5,0,,measles,False,False
2023,46,2023-10-15,,arunachal pradesh,papum pare,reported late,34,0,,scrub typhus,False,False
2023,46,2023-11-06,,assam,darrang,reported late,6,0,,measles,False,False
2023,46,2023-11-19,2023-11-19,chhattisgarh,raigarh,reported in same week,127,0,,acute diarrheal disease,False,False
2023,46,2023-11-11,2023-11-14,chhattisgarh,raigarh,reported in same week,18,0,,acute diarrheal disease,False,False
2023,46,2023-11-18,2023-11-18,jammu and kashmir,srinagar,reported in same week,11,0,,hepatitis a,False,False
2023,46,2023-11-14,2023-11-15,jammu and kashmir,baramulla,reported in same week,8,0,,chickenpox,False,False
2023,46,2023-11-10,2023-11-15,jammu and kashmir,udhampur,reported in same week,5,0,,chikungunya,False,False
2023,46,2023-11-16,2023-11-16,jharkhand,saraikela kharsawan,reported in same week,7,0,,chickenpox,False,False
2023,46,2023-10-16,,jharkhand,west singhbhum,reported late,64,0,,malaria,False,False
2023,46,2023-11-17,2023-11-18,kerala,kozhikode,reported in same week,14,1,,hepatitis a,False,False
2023,46,2023-11-13,2023-11-14,kerala,thiruvananthapuram,reported in same week,1,0,,zika virus,False,False
2023,46,2023-11-13,2023-11-13,kerala,kollam,reported in same week,14,0,,acute diarrheal disease,False,False
2023,46,2023-11-13,2023-11-13,kerala,kozhikode,reported in same week,21,1,,hepatitis a,False,False
2023,46,2023-11-10,2023-11-14,kerala,kasaragod,reported in same week,81,0,,hepatitis a,False,False
2023,46,2023-11-11,2023-11-14,madhya pradesh,chhatarpur,reported in same week,6,0,,chickenpox,False,False
2023,46,2023-11-06,,meghalaya,west khasi hills,reported late,17,0,,scrub typhus,False,False
2023,46,2023-11-18,2023-11-18,mizoram,lunglei,reported in same week,11,0,,food poisoning,False,False
2023,46,2023-11-14,2023-11-15,odisha,cuttack,reported in same week,24,0,,acute diarrheal disease,False,False
2023,46,2023-11-13,2023-11-13,odisha,deogarh,reported in same week,38,0,,acute diarrheal disease,False,False
2023,46,2023-11-14,2023-11-15,tamil nadu,virudhunagar,reported in same week,13,0,,leptospirosis,False,False
2023,46,2023-11-05,2023-11-14,uttar pradesh,chandauli,reported in same week,14,0,,chickenpox,False,False
2023,46,2023-11-14,2023-11-16,west bengal,purba bardhaman,reported in same week,40,0,,acute diarrheal disease,False,False
2023,45,2023-11-04,2023-11-07,andhra pradesh,chittoor,reported in same week,36,0,,acute diarrheal disease,False,False
2023,45,2023-11-08,2023-11-10,assam,chirang,reported in same week,6,0,,measles,False,False
2023,45,2023-11-08,2023-11-09,assam,jorhat,reported in same week,14,0,,acute diarrheal disease,False,False
2023,45,2023-11-07,2023-11-07,assam,dibrugarh,reported in same week,36,0,,acute diarrheal disease,False,False
2023,45,2023-09-30,,assam,nalbari,reported late,8,0,,acute diarrheal disease,False,False
2023,45,2023-10-30,,bihar,jehanabad,reported late,39,0,,dengue,False,False
2023,45,2023-11-08,2023-11-10,chhattisgarh,kabirdham,reported in same week,13,0,,acute diarrheal disease,False,False
2023,45,2023-11-08,2023-11-08,gujarat,gandhinagar,reported in same week,29,0,,acute diarrheal disease,False,False
2023,45,2023-11-08,2023-11-08,gujarat,mahisagar,reported in same week,6,0,,acute diarrheal disease,False,False
2023,45,2023-11-06,2023-11-06,gujarat,sabar kantha,reported in same week,26,0,,hepatitis a,False,False
2023,45,2023-11-04,2023-11-06,haryana,panchkula,reported in same week,151,1,,acute diarrheal disease,False,False
2023,45,2023-11-10,2023-11-10,jharkhand,khunti,reported in same week,7,0,,measles,False,False
2023,45,2023-11-08,2023-11-09,jharkhand,saraikela kharsawan,reported in same week,16,0,,acute diarrheal disease,False,False
2023,45,2023-11-05,2023-11-06,jharkhand,dumka,reported in same week,9,0,,dengue,False,False
2023,45,2023-11-04,2023-11-06,jharkhand,jamtara,reported in same week,10,0,,chickenpox,False,False
2023,45,2023-11-10,2023-11-11,karnataka,ramanagara,reported in same week,15,0,,acute diarrheal disease,False,False
2023,45,2023-11-08,2023-11-09,karnataka,bengaluru rural,reported in same week,28,0,,acute diarrheal disease,False,False
2023,45,2023-11-07,2023-11-08,karnataka,hassan,reported in same week,21,0,,acute diarrheal disease,False,False
2023,45,2023-11-09,2023-11-10,kerala,pathanamthitta,reported in same week,18,0,,food poisoning,False,False
2023,45,2023-11-08,2023-11-08,kerala,ernakulam,reported in same week,10,0,,hepatitis a,False,False
2023,45,2023-11-08,2023-11-08,kerala,palakkad,reported in same week,13,0,,acute diarrheal disease,False,False
2023,45,2023-11-06,2023-11-07,kerala,thiruvananthapuram,reported in same week,9,0,,hepatitis a,False,False
2023,45,2023-11-09,2023-11-09,madhya pradesh,bhopal,reported in same week,11,0,,scrub typhus,False,False
2023,45,2023-11-08,2023-11-08,madhya pradesh,satna,reported in same week,27,0,,acute diarrheal disease,False,False
2023,45,2023-11-07,2023-11-08,madhya pradesh,shajapur,reported in same week,14,0,,measles,False,False
2023,45,2023-10-31,,madhya pradesh,shivpuri,reported late,38,0,,dengue,False,False
2023,45,2023-10-29,,madhya pradesh,indore,reported late,96,0,,dengue,False,False
2023,45,2023-11-09,2023-11-09,maharashtra,osmanabad,reported in same week,31,1,,dengue,False,False
2023,45,2023-11-08,2023-11-09,maharashtra,nagpur,reported in same week,3,1,,scrub typhus,False,False
2023,45,2023-11-08,2023-11-08,maharashtra,satara,reported in same week,16,0,,dengue,False,False
2023,45,2023-11-05,2023-11-08,maharashtra,ahmednagar,reported in same week,179,0,,acute diarrheal disease,False,False
2023,45,2023-11-04,2023-11-09,maharashtra,beed,reported in same week,5,1,,dengue,False,False
2023,45,2023-11-03,2023-11-06,maharashtra,sangli,reported in same week,6,0,,dengue,False,False
2023,45,2023-10-30,,maharashtra,beed,reported late,5,1,,dengue,False,False
2023,45,2023-09-27,,maharashtra,nanded,reported late,6,1,,dengue,False,False
2023,45,2023-09-22,2023-11-10,maharashtra,nanded,reported in same week,10,0,,dengue,False,False
2023,45,2023-09-20,,maharashtra,nanded,reported late,12,0,,dengue,False,False
2023,45,2023-11-04,2023-11-07,manipur,imphal west,reported in same week,9,0,,measles,False,False
